order_id,customer_id,items,aperitifs,appetizers,entrees,desserts,total,total_orders,total_items,total_spent,customer_demographic_id,name,email,phone_number,address,city,state,zip_code,credit_card_number,credit_card_expires,credit_card_security_code,credit_card_provider
9e0acd8e-d04d-485d-8318-ff2eae551fc4,8362,8,Bellini,Charcuterie,Vegetarian,Pudding,604.0,2,16,1521.13,f04549d1-ecf8-4f25-9606-e40b2965fcbb,Antonio Ramirez,vincentwalker@example.net,429-489-9027,8649 Price Bypass,Woodston,Hawaii,00603,3592562673053044,06/24,332,American Express
b62267a1-a32a-4bf7-b6de-fc6c1b68ae2f,8362,8,Americano,Smoked Salmon,Vegetarian,Sorbet,917.13,2,16,1521.13,f04549d1-ecf8-4f25-9606-e40b2965fcbb,Antonio Ramirez,vincentwalker@example.net,429-489-9027,8649 Price Bypass,Woodston,Hawaii,00603,3592562673053044,06/24,332,American Express
c54e3f76-6957-4e1c-946e-0996e588fed5,6630,2,Kir,Escargot,Chicken,Creme Brulee,154.32,1,2,154.32,265f04a6-5993-48e6-b5ee-0d65d875d487,Christopher Rivera,jasonblair@example.org,524-831-2545,3146 Kayla Brooks,Port Daniel,Massachusetts,85307,345429419988410,11/30,632,VISA
230c06d5-a10d-4b03-a7bf-baff4abe74a3,4881,10,Americano,Cheese Plate,Pasta,Cookies,865.98,2,11,1220.39,f5b081c3-caa3-4b1a-8c24-9b750f36bc5d,John Brennan,david46@example.com,990-489-8373,487 Marcus Park Apt. 096,North Stephanie,New Mexico,88488,2271816573286967,11/33,873,VISA
aa99c099-3308-4e5d-99e9-ecc88829e4c4,4881,1,Kir Royale,Pate,Lobster,Creme Brulee,354.41,2,11,1220.39,f5b081c3-caa3-4b1a-8c24-9b750f36bc5d,John Brennan,david46@example.com,990-489-8373,487 Marcus Park Apt. 096,North Stephanie,New Mexico,88488,2271816573286967,11/33,873,VISA
443efd89-ea6e-41f8-acc2-f9272a8fa286,7132,8,Aperol Spritz,Foie Gras,Chicken,Chocolate,430.99,1,8,430.99,0fab0559-9bdd-4b7e-8d8d-168d11847ece,Matthew Jacobs,perezscott@example.net,313-274-0132 ext: 03098,36767 Mark Fields,Robertfurt,Oklahoma,66385,4393119665169,09/29,721,Diners Club / Carte Blanche
4760ce54-2f8d-400f-b15d-775be2d0d8b9,7222,10,Port,Foie Gras,Lobster,Cobbler,470.49,1,10,470.49,23f15202-50a0-4652-9d16-70e64fcdd9bc,Robert Warren,zacharyyoder@example.net,914-211-7400,4531 Johnson Turnpike Suite 774,Cortezfurt,Connecticut,41170,2255638155024370,08/32,054,Maestro
34034994-c06d-420c-aa8e-0bb6492fe835,7932,4,Kir Royale,Foie Gras,Chicken,Cobbler,606.43,3,15,2435.4,13b80f0b-128f-491a-a22f-c9114828d7a9,Mark Martinez,,697-840-2484,41767 Sellers Way Apt. 417,Sharpview,Mississippi,09501,,,,
63ee6fdc-a275-4d95-b852-d15fd0f29f48,7932,9,Bellini,Cheese Plate,Fish,Sorbet,843.52,3,15,2435.4,13b80f0b-128f-491a-a22f-c9114828d7a9,Mark Martinez,,697-840-2484,41767 Sellers Way Apt. 417,Sharpview,Mississippi,09501,,,,
fed30e69-367b-4af0-b199-bdfcc836095c,7932,2,Port,Charcuterie,Fish,Chocolate Cake,985.45,3,15,2435.4,13b80f0b-128f-491a-a22f-c9114828d7a9,Mark Martinez,,697-840-2484,41767 Sellers Way Apt. 417,Sharpview,Mississippi,09501,,,,
e4070076-f858-4580-a26b-8383f7b9b19b,2484,5,Kir Royale,Soup,Steak,Cheesecake,921.01,1,5,921.01,68eeea6a-776a-49d7-895f-fae94d93d825,Paul Young,jamesrobertson@example.net,,437 Robinson Stream Suite 142,Annechester,Connecticut,54531,3503073305039417,05/28,226,VISA
5a582948-5c6e-4528-884b-059a9800526d,9701,7,Americano,Foie Gras,Vegetarian,Chocolate,888.4,2,8,1329.59,9dcb48e1-53b9-4802-a7a2-1a769c52c2df,Alicia Cook,acostastephanie@example.net,898-821-5078 ext: 8942,9179 Jennifer Islands Suite 819,Lake Bradley,Wisconsin,99130,347535249897841,05/33,1685,Diners Club / Carte Blanche
fbc8234b-aa98-44cc-b3b8-c969dd1b8a7b,9701,1,Vermouth,Caviar,Lamb,Cobbler,441.19,2,8,1329.59,9dcb48e1-53b9-4802-a7a2-1a769c52c2df,Alicia Cook,acostastephanie@example.net,898-821-5078 ext: 8942,9179 Jennifer Islands Suite 819,Lake Bradley,Wisconsin,99130,347535249897841,05/33,1685,Diners Club / Carte Blanche
467067bf-4a6d-4851-a44d-770e6f57e2ee,8349,2,Americano,Escargot,Burger,Cookies,399.97,1,2,399.97,b72785f9-b0f3-4fa7-9aeb-6e6575c3faca,Brenda Baker,dwhite@example.com,632-667-1954 ext: 4960,5146 Davis Estate Apt. 786,Byrdshire,Alabama,10622,180034349238965,06/25,329,JCB
4451c12b-a5f5-449d-913d-fa07c691fee8,7419,10,Port,Caviar,Fish,Ice Cream,847.22,2,14,1050.47,f81a4185-4c14-4539-98db-4cfa03308776,Joanna Simmons,mezaadrian@example.com,230-868-2535,52200 Sarah Hills,Colemanton,Michigan,37797,4110828632036409,01/26,0429,VISA
13bd9761-dc00-44e2-8c0f-54c66f7c318a,7419,4,Campari and Soda,Salad,Pizza,Pie,203.25,2,14,1050.47,f81a4185-4c14-4539-98db-4cfa03308776,Joanna Simmons,mezaadrian@example.com,230-868-2535,52200 Sarah Hills,Colemanton,Michigan,37797,4110828632036409,01/26,0429,VISA
a2ced1ba-d28c-44a6-82a5-24ea77dc1b3a,6681,6,Kir,Smoked Salmon,Steak,Chocolate Cake,866.12,2,10,1476.27,1ce11e95-33ae-4d4c-beff-247c9922c4d4,Olivia Dean,garciabrian@example.net,,64127 Jamie Light Suite 998,Michaelberg,South Carolina,87033,3581692144026429,01/30,563,Mastercard
e1e200f4-a62e-4011-9632-0d2bb3ba6585,6681,4,Vermouth,Foie Gras,Lamb,Cobbler,610.15,2,10,1476.27,1ce11e95-33ae-4d4c-beff-247c9922c4d4,Olivia Dean,garciabrian@example.net,,64127 Jamie Light Suite 998,Michaelberg,South Carolina,87033,3581692144026429,01/30,563,Mastercard
449d9f7b-eabb-4b90-ab7b-9be9f4f636d6,5443,5,Sherry,Escargot,Vegetarian,Chocolate Cake,276.57,5,16,2765.83,18eddf6d-0e26-460c-874f-16f491055bab,Donald Lee,michaelsmith@example.com,,740 Clark Cliffs Suite 602,Duncanside,Hawaii,25909,4380387503483649,06/28,865,Discover
3b231243-30cf-455e-96ac-b2bf88b2eb5e,5443,1,Aperol Spritz,Escargot,Lobster,Tiramisu,425.37,5,16,2765.83,18eddf6d-0e26-460c-874f-16f491055bab,Donald Lee,michaelsmith@example.com,,740 Clark Cliffs Suite 602,Duncanside,Hawaii,25909,4380387503483649,06/28,865,Discover
901fc473-80ea-482c-a008-51688b69ec73,5443,4,Aperol Spritz,Smoked Salmon,Burger,Cobbler,602.57,5,16,2765.83,18eddf6d-0e26-460c-874f-16f491055bab,Donald Lee,michaelsmith@example.com,,740 Clark Cliffs Suite 602,Duncanside,Hawaii,25909,4380387503483649,06/28,865,Discover
95954cc9-1760-4bd8-96a0-d55596ce5d3e,5443,4,Campari and Soda,Escargot,Pork,Creme Brulee,576.05,5,16,2765.83,18eddf6d-0e26-460c-874f-16f491055bab,Donald Lee,michaelsmith@example.com,,740 Clark Cliffs Suite 602,Duncanside,Hawaii,25909,4380387503483649,06/28,865,Discover
5c713187-5e39-45e7-bd69-5ffc80a8cf7c,5443,2,Kir Royale,Escargot,Steak,Sorbet,885.27,5,16,2765.83,18eddf6d-0e26-460c-874f-16f491055bab,Donald Lee,michaelsmith@example.com,,740 Clark Cliffs Suite 602,Duncanside,Hawaii,25909,4380387503483649,06/28,865,Discover
c013e52d-3b4b-4af0-b35d-62996936eb05,8699,6,Kir Royale,Foie Gras,Burger,Pie,208.92,1,6,208.92,f1fc7d1a-9c18-4e79-98b5-9c60a725979d,Lori Jones,,,4646 Charles Rest Suite 050,Davenportmouth,Minnesota,04761,3559770376282593,12/33,507,VISA
8e211e96-3bba-413a-bba5-93fa63c6c4fc,2002,3,Aperol Spritz,Foie Gras,Pizza,Cheesecake,806.49,1,3,806.49,2316e48b-9d6f-439f-92c4-e8a38b1c40e4,Jessica Acevedo,,953-306-5890 ext: 87404,348 Jones Grove Suite 377,Brownview,Oregon,94869,36008469267307,10/30,722,JCB
5a1ac764-b60d-4265-bf6a-367ef79163c9,7336,6,Sherry,Oysters,Duck,Cookies,654.72,3,15,2153.4300000000003,a6b96017-f1c7-4717-a718-3c178330d4a4,Jerome Peters,,683-992-6031,,,,,3529930450316694,03/27,197,VISA
4de67a86-4b6a-4a97-84e3-fe0a59986f0e,7336,7,Champagne,Soup,Chicken,Pie,829.32,3,15,2153.4300000000003,a6b96017-f1c7-4717-a718-3c178330d4a4,Jerome Peters,,683-992-6031,,,,,3529930450316694,03/27,197,VISA
8245403c-b49d-46ee-8478-1d462081b777,7336,2,Champagne,Smoked Salmon,Duck,Tiramisu,669.39,3,15,2153.4300000000003,a6b96017-f1c7-4717-a718-3c178330d4a4,Jerome Peters,,683-992-6031,,,,,3529930450316694,03/27,197,VISA
95d0273f-43fe-4c3c-a7ed-c0fd3a0c1a74,1060,6,Champagne,Crudites,Lamb,Ice Cream,515.08,2,14,781.22,45dd7f60-a12c-4f2a-800d-af085a9e926a,Chelsea Fisher,,268-699-1738,924 Sabrina Roads Apt. 413,Kimberlyfort,Nebraska,68122,676198236744,07/24,237,American Express
f6b90c8c-fd8f-459f-8bea-364ee9fb5629,1060,8,Kir,Pate,Lamb,Sorbet,266.14,2,14,781.22,45dd7f60-a12c-4f2a-800d-af085a9e926a,Chelsea Fisher,,268-699-1738,924 Sabrina Roads Apt. 413,Kimberlyfort,Nebraska,68122,676198236744,07/24,237,American Express
b0111f25-7655-461b-a247-baa21a839cb6,1010,1,Americano,Crudites,Pizza,Pie,736.73,1,1,736.73,0986bbf7-8a4a-4969-ba47-741d5d46ad74,Abigail Bowen,wblack@example.org,628-419-9502 ext: 20924,1993 Olson Walks,South Jenniferchester,Missouri,77391,4185649151017858070,09/32,927,JCB
b888d84d-9669-407d-981b-a4947d590aed,5915,6,Champagne,Charcuterie,Pasta,Cookies,430.71,1,6,430.71,56d8b6d9-d1c5-4c09-b408-45782f8cabe8,Mary Rogers,,727-385-2015,791 Lester Orchard,South Sabrina,Louisiana,99022,,,,
5c975ae0-a51a-40ae-8050-a03ac426a195,6131,6,Campari and Soda,Cheese Plate,Pasta,Cobbler,258.51,3,15,1542.96,6eb4f5b8-011b-4eee-a450-03a2a2a62aea,Tammy Fields,wduke@example.net,,6667 Dana Loaf,West Jessica,Washington,45890,3554252784941933,12/24,315,Maestro
c87daefa-7013-4384-81e4-622d45b7621e,6131,1,Kir Royale,Soup,Chicken,Chocolate,794.26,3,15,1542.96,6eb4f5b8-011b-4eee-a450-03a2a2a62aea,Tammy Fields,wduke@example.net,,6667 Dana Loaf,West Jessica,Washington,45890,3554252784941933,12/24,315,Maestro
61a13c2b-8019-4148-a834-f661f47e1fa0,6131,8,Bellini,Pate,Steak,Chocolate,490.19,3,15,1542.96,6eb4f5b8-011b-4eee-a450-03a2a2a62aea,Tammy Fields,wduke@example.net,,6667 Dana Loaf,West Jessica,Washington,45890,3554252784941933,12/24,315,Maestro
b0f1e291-1762-41fe-9436-2086202db409,8397,9,Campari and Soda,Soup,Chicken,Pudding,715.75,2,10,1192.8899999999999,9bb3397f-b1da-40a9-952b-6250f9f6b530,Elizabeth Evans,jasonsingleton@example.net,,1413 Reyes Cliff,Port Kathleenborough,Pennsylvania,03136,4005787154239809,06/32,504,JCB
10e9ec96-0f43-457a-a60f-a0b5381c5835,8397,1,Aperol Spritz,Caviar,Steak,Cheesecake,477.14,2,10,1192.8899999999999,9bb3397f-b1da-40a9-952b-6250f9f6b530,Elizabeth Evans,jasonsingleton@example.net,,1413 Reyes Cliff,Port Kathleenborough,Pennsylvania,03136,4005787154239809,06/32,504,JCB
adc5f9b8-7407-47cd-b329-40ecfab31000,4992,2,Champagne,Charcuterie,Steak,Ice Cream,977.91,2,12,1289.58,3d276608-260f-434e-b0a6-bdca78169685,Mrs. Courtney Alvarez,johnclark@example.org,,28127 Richard Court,Millsmouth,Louisiana,77194,30423386027039,04/32,375,JCB
58a9cc00-30da-4d90-86bd-fbeabc71fffd,4992,10,Sherry,Charcuterie,Pasta,Creme Brulee,311.67,2,12,1289.58,3d276608-260f-434e-b0a6-bdca78169685,Mrs. Courtney Alvarez,johnclark@example.org,,28127 Richard Court,Millsmouth,Louisiana,77194,30423386027039,04/32,375,JCB
71f0276c-4d3f-43e6-9d03-04b6770fb0d5,6662,8,Aperol Spritz,Foie Gras,Pork,Creme Brulee,475.97,3,17,1527.1200000000001,ca054048-014f-4263-af53-138c85ee2573,Jessica Martin,cassandrahall@example.com,278-941-5659 ext: 415,80686 Crystal River Suite 669,Alyssaton,Ohio,54300,180024964287090,11/26,977,VISA
a604fcfb-cbd5-4629-b0d9-f6a14a4b4374,6662,2,Bellini,Escargot,Chicken,Chocolate Cake,295.81,3,17,1527.1200000000001,ca054048-014f-4263-af53-138c85ee2573,Jessica Martin,cassandrahall@example.com,278-941-5659 ext: 415,80686 Crystal River Suite 669,Alyssaton,Ohio,54300,180024964287090,11/26,977,VISA
36fd9dd2-4baa-4a67-8cb3-bfa4d05967c0,6662,7,Americano,Crudites,Lamb,Pie,755.34,3,17,1527.1200000000001,ca054048-014f-4263-af53-138c85ee2573,Jessica Martin,cassandrahall@example.com,278-941-5659 ext: 415,80686 Crystal River Suite 669,Alyssaton,Ohio,54300,180024964287090,11/26,977,VISA
3fa984e8-1097-40ad-8f89-b3ada6f458f3,6152,1,Champagne,Caviar,Pasta,Pudding,684.09,1,1,684.09,9a90c064-c778-4391-a691-67bcf643ae57,Juan Montoya,whiteronald@example.net,,7521 Warren Wall Apt. 921,Josephville,Mississippi,38337,4334988365810246,07/31,044,JCB
d09e39c3-69fa-49a3-89dc-cdea7f9b9859,2595,6,Kir,Salad,Steak,Ice Cream,978.24,2,15,1718.23,ef9a3c96-f35e-4b95-8b04-1db53197c894,Nicholas Jarvis,john79@example.com,602-995-4622,7168 Howard Mills,Lake Rita,Hawaii,52141,2284192993404449,08/33,851,Maestro
38eb1914-1c38-4d27-90f9-d1d4b6347060,2595,9,Sherry,Soup,Pizza,Sorbet,739.99,2,15,1718.23,ef9a3c96-f35e-4b95-8b04-1db53197c894,Nicholas Jarvis,john79@example.com,602-995-4622,7168 Howard Mills,Lake Rita,Hawaii,52141,2284192993404449,08/33,851,Maestro
3d44d66f-687b-4e7c-b69e-ba7a01e45a7a,2788,3,Kir,Soup,Lobster,Cobbler,625.2,1,3,625.2,f0a03e67-012c-4b5f-b0c7-f0d9e850d0a8,Gina Holland,dbennett@example.org,,8537 Coleman Fork Suite 658,Guerrerohaven,Massachusetts,84245,38598622958220,08/31,791,Diners Club / Carte Blanche
63ad7ccb-8a88-4b0f-a0ed-c5637fcd5f75,4342,1,Port,Crudites,Lobster,Pie,241.33,1,1,241.33,b456d0d4-7264-4b64-bbd6-b67e2d54ec83,Stephen Diaz,kelsey85@example.com,487-844-7108,91737 Alan Bridge,Port Brandonmouth,Virginia,17765,4688194759633,01/31,497,JCB
7f761d1d-c8f6-4ea7-8628-5074d77b0628,7749,4,Sherry,Charcuterie,Lobster,Creme Brulee,531.68,4,20,1796.3,76da1f77-ef11-4b1f-a85a-d4c41ba53fa4,Amy Martin,michaelgomez@example.org,255-269-7012 ext: 16538,73778 Mclaughlin Turnpike Apt. 914,West Benjamin,Oklahoma,80242,4363339442218899254,08/31,992,VISA
df0ebc62-9743-4f71-9e66-8abbc4dd164b,7749,10,Negroni,Soup,Lamb,Pudding,197.51,4,20,1796.3,76da1f77-ef11-4b1f-a85a-d4c41ba53fa4,Amy Martin,michaelgomez@example.org,255-269-7012 ext: 16538,73778 Mclaughlin Turnpike Apt. 914,West Benjamin,Oklahoma,80242,4363339442218899254,08/31,992,VISA
5fc82123-5282-4de6-955a-80f12a601bc5,7749,5,Kir Royale,Crudites,Lobster,Cobbler,885.87,4,20,1796.3,76da1f77-ef11-4b1f-a85a-d4c41ba53fa4,Amy Martin,michaelgomez@example.org,255-269-7012 ext: 16538,73778 Mclaughlin Turnpike Apt. 914,West Benjamin,Oklahoma,80242,4363339442218899254,08/31,992,VISA
83728b9e-a331-47a0-a937-b91bb21e4e0e,7749,1,Kir,Smoked Salmon,Burger,Cookies,181.24,4,20,1796.3,76da1f77-ef11-4b1f-a85a-d4c41ba53fa4,Amy Martin,michaelgomez@example.org,255-269-7012 ext: 16538,73778 Mclaughlin Turnpike Apt. 914,West Benjamin,Oklahoma,80242,4363339442218899254,08/31,992,VISA
2ce224d3-e4a0-49b2-8eba-7aa439a3dd50,1138,4,Kir Royale,Foie Gras,Vegetarian,Tiramisu,821.24,1,4,821.24,c7c269fa-4c0d-4346-869e-8d18d5e57b67,Kyle White,cruzbobby@example.net,870-409-8405 ext: 2414,12626 Brown Isle Apt. 365,North Kellyhaven,Mississippi,78458,4698029058219930,07/25,515,VISA
d6313a69-1f7e-4349-9475-f903c9db609e,8333,4,Vermouth,Salad,Lamb,Cheesecake,507.8,1,4,507.8,888ce57e-b880-4dad-862a-9d75f3da2e1a,Andrea Miller,ramirezhannah@example.org,411-992-6057,9630 Stephanie Mountains Suite 476,Williamsview,Georgia,03813,180073486854549,01/32,015,JCB
65c2f43e-7f2e-4fcb-9eda-b98cf1d72256,7545,8,Negroni,Foie Gras,Duck,Creme Brulee,822.49,3,18,1934.94,62fba4b9-4c52-4177-a42e-a5200598d8b6,Benjamin Lopez,wchung@example.org,929-582-9333 ext: 249,7068 Anderson Road Suite 463,Port Rubenborough,Wyoming,67352,4502261401996866,05/33,008,VISA
03a51ce5-9c25-4a49-a75f-a4701567f5a5,7545,4,Negroni,Escargot,Fish,Cookies,499.92,3,18,1934.94,62fba4b9-4c52-4177-a42e-a5200598d8b6,Benjamin Lopez,wchung@example.org,929-582-9333 ext: 249,7068 Anderson Road Suite 463,Port Rubenborough,Wyoming,67352,4502261401996866,05/33,008,VISA
277c5863-ce72-40a6-ad7a-844c31bb84c8,7545,6,Aperol Spritz,Crudites,Steak,Pie,612.53,3,18,1934.94,62fba4b9-4c52-4177-a42e-a5200598d8b6,Benjamin Lopez,wchung@example.org,929-582-9333 ext: 249,7068 Anderson Road Suite 463,Port Rubenborough,Wyoming,67352,4502261401996866,05/33,008,VISA
2f70f689-1856-4b08-b5ec-0de6748ecffa,5582,8,Bellini,Foie Gras,Lamb,Cobbler,606.58,1,8,606.58,4ffb95ef-548a-44ff-bf5b-71527a23d9e5,Ryan Gomez,rickpayne@example.com,,56902 Michelle Branch,Thomasstad,Vermont,69829,2720143537912902,09/32,213,Mastercard
828708dc-1a54-4d7b-8031-769de9c70ad7,8428,2,Bellini,Cheese Plate,Fish,Chocolate Cake,635.89,1,2,635.89,ebe6c4be-8647-44c2-af9a-f3d57e8056fb,Bruce Williams,kimberly36@example.org,803-542-5167 ext: 037,53885 Daniel Walks Suite 290,North James,Washington,60848,4916462086329742,08/31,293,Discover
07720222-d826-403e-a746-619698a5eeb2,2253,8,Port,Pate,Steak,Cheesecake,487.57,1,8,487.57,a8fd3d1f-408b-4fe2-b8ed-d570e1073de0,Kelly Bentley,philip49@example.org,708-257-6326 ext: 929,8456 Johnson Club Apt. 910,Joseside,North Carolina,75477,213165767242963,08/27,904,Maestro
a31e9cb9-3412-4209-88a6-2f20e67940c4,3570,10,Kir,Caviar,Pizza,Chocolate,326.79,2,17,862.8800000000001,6261e90b-b571-4a63-a1c2-db9fa0010dc4,Jeremy Franklin,jonathanmccormick@example.net,890-369-9405,7766 Robert Rue,New Oscar,Tennessee,81689,213103513368154,01/34,631,VISA
ce0f60fc-15b7-4ee3-8f40-9a344ddeb6f4,3570,7,Champagne,Foie Gras,Chicken,Creme Brulee,536.09,2,17,862.8800000000001,6261e90b-b571-4a63-a1c2-db9fa0010dc4,Jeremy Franklin,jonathanmccormick@example.net,890-369-9405,7766 Robert Rue,New Oscar,Tennessee,81689,213103513368154,01/34,631,VISA
1ef27c41-0a34-46c7-8d83-449d88721d66,7848,2,Kir,Soup,Fish,Sorbet,195.86,2,5,777.48,38c8a67a-2460-4672-a0fe-1c3fee66e94f,Patrick Wagner,kirk29@example.org,225-416-1138,5961 Emily Station Apt. 292,East Paige,Rhode Island,00793,3564945156086694,11/25,132,Mastercard
f6ec0cfc-71f3-4ff0-81db-8e28ad487774,7848,3,Americano,Oysters,Lobster,Cobbler,581.62,2,5,777.48,38c8a67a-2460-4672-a0fe-1c3fee66e94f,Patrick Wagner,kirk29@example.org,225-416-1138,5961 Emily Station Apt. 292,East Paige,Rhode Island,00793,3564945156086694,11/25,132,Mastercard
45e93a78-a386-4b11-989b-9cedda746555,8263,5,Kir Royale,Oysters,Pasta,Creme Brulee,329.57,3,13,814.6700000000001,88c0aabb-14a6-414a-a738-cf1f53d59d9b,Dan Bates,walkerjose@example.org,835-437-8167,278 Todd Drive Suite 313,Normabury,Missouri,93970,4328366284621580,04/30,3612,VISA
1630f2aa-6d98-4683-82a2-749014a5a063,8263,6,Aperol Spritz,Caviar,Burger,Pie,116.61,3,13,814.6700000000001,88c0aabb-14a6-414a-a738-cf1f53d59d9b,Dan Bates,walkerjose@example.org,835-437-8167,278 Todd Drive Suite 313,Normabury,Missouri,93970,4328366284621580,04/30,3612,VISA
ee4ba351-fd8d-4d2b-914e-e606bd1894ac,8263,2,Bellini,Soup,Pasta,Cookies,368.49,3,13,814.6700000000001,88c0aabb-14a6-414a-a738-cf1f53d59d9b,Dan Bates,walkerjose@example.org,835-437-8167,278 Todd Drive Suite 313,Normabury,Missouri,93970,4328366284621580,04/30,3612,VISA
9d1a0fed-2621-4163-b628-68f5bca1268e,5049,7,Champagne,Caviar,Pasta,Cobbler,538.41,2,13,1405.9,852ab34a-b6e2-4c6d-ab28-c2dd1ad55a2a,Julie Mccann,jcole@example.org,,90885 Wilson Junctions Suite 759,Rebeccaland,Minnesota,39888,639040315041,12/33,553,VISA
958c6394-a119-4e88-9c19-9360e33a7a3e,5049,6,Americano,Oysters,Pork,Pudding,867.49,2,13,1405.9,852ab34a-b6e2-4c6d-ab28-c2dd1ad55a2a,Julie Mccann,jcole@example.org,,90885 Wilson Junctions Suite 759,Rebeccaland,Minnesota,39888,639040315041,12/33,553,VISA
49f7e5d0-d3f7-45dd-88c6-22d4731b8b7f,940,9,Bellini,Charcuterie,Pizza,Sorbet,966.32,1,9,966.32,16843fd8-0c99-4b1c-a016-140768b831ca,Paul Miller,kevin53@example.org,,0905 Craig Key,West Valerie,Vermont,86277,4984110662581833,08/24,025,JCB
0a260dc5-7e3a-44ac-8dbc-46219835becd,1749,9,Champagne,Soup,Fish,Tiramisu,992.81,2,18,1621.85,483ccdff-aca3-42c1-8f22-dded5476f3e2,Amy Brown,oliverpatrick@example.com,278-499-7210,848 Lopez Island,Christopherville,Montana,41254,6577976757599940,01/33,641,VISA
daceed84-5df4-400d-8dc0-f6b6f179fc5e,1749,9,Bellini,Pate,Pizza,Chocolate Cake,629.04,2,18,1621.85,483ccdff-aca3-42c1-8f22-dded5476f3e2,Amy Brown,oliverpatrick@example.com,278-499-7210,848 Lopez Island,Christopherville,Montana,41254,6577976757599940,01/33,641,VISA
2e3ccc7d-db48-46e9-ac06-ad4858d8f5ba,5391,4,Sherry,Pate,Pasta,Cheesecake,999.81,1,4,999.81,652d2951-14a4-4b0d-a8b3-bcccf8c74bda,Nicholas Davis,,298-203-6647,47305 Lynn Dam Apt. 124,Parkerville,Alabama,15551,639045247140,03/31,768,VISA
d23959b6-a6e0-41b7-99a5-916d33871539,5234,6,Campari and Soda,Smoked Salmon,Steak,Chocolate Cake,499.63,1,6,499.63,ec28bead-c25c-41c8-84d2-1117ab4e5dc3,Anthony Garcia,,,,,,,4711191453851114,10/25,968,VISA
419aec88-6ec7-4d3e-8103-8be10490a780,200,10,Champagne,Crudites,Burger,Cookies,867.65,1,10,867.65,5dd435fd-a0ff-42b0-a371-c82204bca995,Andrew Martin,kimberly23@example.net,,,,,,4826303521670010,01/31,677,JCB
b0e74e4c-4900-45e9-a66f-ac10e1286b95,3785,1,Port,Foie Gras,Duck,Cookies,264.77,2,9,492.33,5f17c6ad-4d1b-4501-8773-f8ce628a0336,Claudia Miller,rebeccaperry@example.org,566-767-0154,0243 Mcguire Creek,New Stephen,Arkansas,97314,2714329481256226,06/24,059,VISA
1ab02057-fdd1-46b8-840a-331302651557,3785,8,Aperol Spritz,Crudites,Fish,Sorbet,227.56,2,9,492.33,5f17c6ad-4d1b-4501-8773-f8ce628a0336,Claudia Miller,rebeccaperry@example.org,566-767-0154,0243 Mcguire Creek,New Stephen,Arkansas,97314,2714329481256226,06/24,059,VISA
37fa95e9-6322-4396-a965-5d011c4a8f26,1743,7,Bellini,Cheese Plate,Lamb,Chocolate,725.18,4,29,1686.36,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
e01f320f-5a67-4da7-8232-c9cd6818723c,1743,9,Champagne,Oysters,Lobster,Sorbet,150.33,4,29,1686.36,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
ecfdfc23-bdb0-4648-9e37-0804a4aac02f,1743,4,Kir Royale,Smoked Salmon,Pork,Cookies,365.28,4,29,1686.36,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
7b7da30d-756a-406a-b0eb-3529ad4a0a6e,1743,9,Champagne,Caviar,Lamb,Cobbler,445.57,4,29,1686.36,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
4c4cdd6d-fcb9-471c-b2c7-20cbd7f4b93c,4689,10,Campari and Soda,Soup,Chicken,Ice Cream,111.34,2,20,886.08,54195265-e5b7-4dde-9f39-b5d8f782f38e,Courtney Castro,susan32@example.org,581-772-4967 ext: 91979,335 Hicks Lodge Suite 934,West Sarah,Georgia,78829,30203215948179,07/33,659,VISA
7eb95cd1-d19a-45e1-9e4c-28bfe10464a7,4689,10,Sherry,Smoked Salmon,Chicken,Tiramisu,774.74,2,20,886.08,54195265-e5b7-4dde-9f39-b5d8f782f38e,Courtney Castro,susan32@example.org,581-772-4967 ext: 91979,335 Hicks Lodge Suite 934,West Sarah,Georgia,78829,30203215948179,07/33,659,VISA
4c7b4fe8-7203-4920-a91e-f53306a6d4c0,5465,5,Aperol Spritz,Crudites,Lamb,Sorbet,102.62,2,6,981.4,9780a1e6-e00f-434b-9221-c439b2c67333,Joe Jones,hannakevin@example.net,345-553-5740,2653 Ryan Rest,West Kathyview,West Virginia,61184,3599453121861324,08/28,2488,Discover
22879d07-726b-4a25-ba11-3b7854786d20,5465,1,Champagne,Smoked Salmon,Pork,Chocolate,878.78,2,6,981.4,9780a1e6-e00f-434b-9221-c439b2c67333,Joe Jones,hannakevin@example.net,345-553-5740,2653 Ryan Rest,West Kathyview,West Virginia,61184,3599453121861324,08/28,2488,Discover
